,correct_rate,response_time,set_size,response_type,cue_type,subject,exp_type
6405,1,0.4798,L1,no-change,cue,75,exp2
6464,1,1.2839,L1,no-change,nocue,75,exp2
6463,1,2.0873,L1,change,cue,75,exp2
6452,1,0.7643,L1,change,cue,75,exp2
6449,1,0.5738,L1,change,cue,75,exp2
6448,1,1.856,L1,no-change,cue,75,exp2
6446,1,0.5302,L1,change,cue,75,exp2
6443,1,0.6187,L1,no-change,cue,75,exp2
6440,1,2.3385,L1,change,cue,75,exp2
6436,1,0.5324,L1,no-change,cue,75,exp2
6430,1,0.5958,L1,no-change,cue,75,exp2
6428,1,1.0321,L1,change,cue,75,exp2
6424,1,0.6458,L1,no-change,cue,75,exp2
6422,1,0.5944,L1,change,cue,75,exp2
6410,1,0.4949,L1,no-change,cue,75,exp2
6406,1,0.3321,L1,no-change,cue,75,exp2
6331,1,0.584,L1,change,nocue,74,exp2
6178,1,0.615,L1,no-change,cue,74,exp2
6329,1,0.505,L1,change,nocue,74,exp2
6326,1,0.714,L1,change,nocue,74,exp2
6247,1,0.439,L1,change,nocue,74,exp2
6243,1,0.764,L1,no-change,nocue,74,exp2
6240,1,0.401,L1,change,nocue,74,exp2
6235,1,0.84,L1,no-change,nocue,74,exp2
6233,1,0.733,L1,change,nocue,74,exp2
6231,1,0.85,L1,change,nocue,74,exp2
6249,1,0.412,L1,no-change,nocue,74,exp2
6218,1,2.446,L1,no-change,nocue,74,exp2
6208,1,0.914,L1,no-change,nocue,74,exp2
6202,1,0.362,L1,no-change,cue,74,exp2
6200,1,0.482,L1,no-change,cue,74,exp2
6194,1,1.233,L1,change,cue,74,exp2
6193,1,0.548,L1,change,cue,74,exp2
6185,1,0.604,L1,change,cue,74,exp2
6215,1,0.751,L1,change,nocue,74,exp2
6254,1,0.663,L1,change,nocue,74,exp2
6258,1,0.49,L1,change,nocue,74,exp2
6261,1,0.668,L1,no-change,nocue,74,exp2
6322,1,0.602,L1,no-change,nocue,74,exp2
6318,1,0.341,L1,no-change,nocue,74,exp2
6317,1,0.355,L1,no-change,nocue,74,exp2
6316,1,0.769,L1,no-change,nocue,74,exp2
6313,1,0.599,L1,change,nocue,74,exp2
6312,1,0.981,L1,change,nocue,74,exp2
6310,1,0.266,L1,no-change,nocue,74,exp2
6309,1,0.583,L1,no-change,nocue,74,exp2
6289,1,0.5,L1,no-change,nocue,74,exp2
6287,1,0.284,L1,no-change,nocue,74,exp2
6282,1,1.454,L1,change,nocue,74,exp2
6280,1,1.283,L1,change,nocue,74,exp2
6265,1,0.753,L1,no-change,nocue,74,exp2
6264,0,0.687,L1,no-change,nocue,74,exp2
6263,1,0.764,L1,change,nocue,74,exp2
6328,1,0.635,L1,change,nocue,74,exp2
7059,1,0.5992,L1,change,nocue,77,exp2
4702,1,0.834,L1,change,cue,68,exp2
4698,1,0.969,L1,no-change,cue,68,exp2
3144,0,0.5172,L1,change,cue,62,exp2
3141,1,0.6024,L1,change,cue,62,exp2
3137,1,0.5157,L1,no-change,cue,62,exp2
3134,1,0.5365,L1,change,nocue,62,exp2
3132,1,0.5486,L1,change,nocue,62,exp2
3131,1,0.4013,L1,no-change,nocue,62,exp2
3145,1,1.2172,L1,no-change,cue,62,exp2
3126,1,0.5373,L1,no-change,nocue,62,exp2
3122,1,0.4361,L1,no-change,nocue,62,exp2
3121,1,0.4387,L1,no-change,nocue,62,exp2
3112,1,0.7668,L1,change,nocue,62,exp2
3107,1,0.464,L1,change,nocue,62,exp2
3101,1,0.5917,L1,no-change,nocue,62,exp2
3098,1,0.6971,L1,no-change,nocue,62,exp2
3123,1,0.5333,L1,no-change,nocue,62,exp2
3094,1,0.4813,L1,change,nocue,62,exp2
3149,1,0.6175,L1,change,cue,62,exp2
3151,1,0.5474,L1,no-change,cue,62,exp2
3214,1,0.8185,L1,change,cue,62,exp2
3211,1,0.6674,L1,change,cue,62,exp2
3210,0,0.5311,L1,no-change,cue,62,exp2
3208,1,0.5564,L1,change,cue,62,exp2
3203,1,0.0334,L1,change,cue,62,exp2
3197,1,0.5471,L1,change,cue,62,exp2
3150,1,0.4338,L1,no-change,cue,62,exp2
3196,1,0.4184,L1,no-change,cue,62,exp2
3189,1,0.5005,L1,no-change,cue,62,exp2
3185,1,0.4834,L1,change,cue,62,exp2
3179,1,0.8681,L1,no-change,cue,62,exp2
3177,1,0.6137,L1,change,cue,62,exp2
3166,1,0.4476,L1,no-change,cue,62,exp2
3164,1,0.7672,L1,change,cue,62,exp2
3193,1,0.436,L1,change,cue,62,exp2
3092,0,1.0646,L1,change,nocue,62,exp2
3091,1,0.9236,L1,change,nocue,62,exp2
3083,1,0.4694,L1,no-change,nocue,62,exp2
2990,1,0.6308,L1,change,cue,61,exp2
2983,1,0.6181,L1,no-change,cue,61,exp2
2973,1,0.5849,L1,no-change,cue,61,exp2
2972,1,0.5901,L1,change,cue,61,exp2
2971,1,0.5212,L1,change,cue,61,exp2
2969,1,0.4526,L1,change,cue,61,exp2
3003,1,0.5182,L1,no-change,cue,61,exp2
2967,1,0.4729,L1,change,cue,61,exp2
2960,1,0.5064,L1,no-change,cue,61,exp2
2959,1,0.5043,L1,change,cue,61,exp2
2954,1,0.5173,L1,no-change,cue,61,exp2
2951,1,0.5518,L1,no-change,cue,61,exp2
2946,1,0.451,L1,no-change,cue,61,exp2
2945,1,0.5172,L1,change,cue,61,exp2
2961,1,0.5187,L1,no-change,cue,61,exp2
3007,1,0.5856,L1,change,cue,61,exp2
3012,1,0.5334,L1,change,nocue,61,exp2
3015,1,0.4017,L1,change,nocue,61,exp2
3073,0,1.1642,L1,change,nocue,62,exp2
3067,1,0.4686,L1,change,nocue,61,exp2
3063,1,0.551,L1,no-change,nocue,61,exp2
3056,1,0.6141,L1,no-change,nocue,61,exp2
3055,1,0.5604,L1,no-change,nocue,61,exp2
3053,1,0.384,L1,no-change,nocue,61,exp2
3050,1,0.524,L1,change,nocue,61,exp2
3047,1,0.4394,L1,change,nocue,61,exp2
3044,1,0.7517,L1,no-change,nocue,61,exp2
3042,1,0.4183,L1,no-change,nocue,61,exp2
3039,1,0.4678,L1,no-change,nocue,61,exp2
3033,1,0.4696,L1,no-change,nocue,61,exp2
3029,1,0.434,L1,change,nocue,61,exp2
3019,1,0.5173,L1,change,nocue,61,exp2
3018,1,0.501,L1,change,nocue,61,exp2
3217,1,0.4562,L1,no-change,cue,62,exp2
3218,1,0.4847,L1,no-change,cue,62,exp2
3226,0,0.0501,L1,no-change,cue,62,exp2
3235,1,0.4471,L1,no-change,cue,62,exp2
3442,1,0.7184,L1,no-change,cue,63,exp2
3440,1,0.5439,L1,change,cue,63,exp2
3436,1,0.5842,L1,change,cue,63,exp2
3432,1,0.6519,L1,change,cue,63,exp2
3429,1,0.857,L1,change,cue,63,exp2
3425,1,0.4717,L1,no-change,cue,63,exp2
3445,1,0.62,L1,change,cue,63,exp2
3419,1,0.6686,L1,change,cue,63,exp2
3410,1,0.7572,L1,change,cue,63,exp2
3406,1,0.4679,L1,no-change,cue,63,exp2
3405,1,0.6516,L1,no-change,cue,63,exp2
3396,1,0.7576,L1,no-change,cue,63,exp2
3386,1,0.947,L1,no-change,nocue,63,exp2
3378,1,0.9347,L1,no-change,nocue,63,exp2
3415,1,0.8679,L1,no-change,cue,63,exp2
3447,1,0.635,L1,no-change,cue,63,exp2
3450,1,0.585,L1,change,cue,63,exp2
3451,1,0.7735,L1,no-change,cue,63,exp2
3515,1,0.4839,L1,change,cue,63,exp2
3507,1,0.6856,L1,change,cue,63,exp2
3505,1,0.6237,L1,no-change,cue,63,exp2
3495,1,0.4346,L1,no-change,cue,63,exp2
3488,1,0.5174,L1,change,cue,63,exp2
3487,1,0.6676,L1,no-change,cue,63,exp2
3484,1,0.7102,L1,no-change,cue,63,exp2
3481,1,0.5931,L1,change,cue,63,exp2
3480,1,0.5934,L1,change,cue,63,exp2
3477,1,0.734,L1,no-change,cue,63,exp2
3472,1,0.5344,L1,change,cue,63,exp2
3469,1,0.793,L1,change,cue,63,exp2
3468,1,0.6769,L1,no-change,cue,63,exp2
3464,1,0.5229,L1,no-change,cue,63,exp2
3459,1,0.5716,L1,change,cue,63,exp2
3377,1,0.7629,L1,change,nocue,63,exp2
2943,1,0.6501,L1,no-change,cue,61,exp2
3376,1,1.2135,L1,change,nocue,63,exp2
3372,1,0.9713,L1,change,nocue,63,exp2
3286,1,0.4847,L1,no-change,nocue,62,exp2
3282,1,0.4373,L1,change,nocue,62,exp2
3277,1,0.3142,L1,no-change,nocue,62,exp2
3273,1,0.4182,L1,no-change,nocue,62,exp2
3269,1,0.8975,L1,change,nocue,62,exp2
3266,1,2.3547,L1,change,nocue,62,exp2
3289,1,0.5643,L1,no-change,nocue,62,exp2
3265,1,0.5532,L1,no-change,nocue,62,exp2
3259,1,0.4338,L1,change,cue,62,exp2
3257,1,0.0834,L1,no-change,cue,62,exp2
3252,1,0.6331,L1,change,cue,62,exp2
3245,1,0.5833,L1,change,cue,62,exp2
3241,1,0.3666,L1,no-change,cue,62,exp2
3239,1,0.4399,L1,change,cue,62,exp2
3262,1,0.4742,L1,no-change,cue,62,exp2
3290,1,0.4145,L1,no-change,nocue,62,exp2
3295,0,0.3663,L1,no-change,nocue,62,exp2
3297,1,0.464,L1,change,nocue,62,exp2
3366,1,0.7222,L1,no-change,nocue,63,exp2
3355,1,0.4656,L1,change,nocue,63,exp2
3353,1,0.9814,L1,no-change,nocue,63,exp2
3352,1,0.655,L1,change,nocue,63,exp2
3343,1,0.6173,L1,no-change,nocue,63,exp2
3341,0,1.016,L1,change,nocue,63,exp2
3339,1,0.7058,L1,change,nocue,63,exp2
3337,1,0.5498,L1,no-change,nocue,63,exp2
3332,1,0.5068,L1,change,nocue,63,exp2
3328,1,0.8321,L1,no-change,nocue,63,exp2
3326,1,0.517,L1,change,nocue,62,exp2
3323,1,0.3703,L1,no-change,nocue,62,exp2
3320,0,0.9503,L1,change,nocue,62,exp2
3317,1,0.6531,L1,change,nocue,62,exp2
3304,1,0.5016,L1,change,nocue,62,exp2
3375,1,0.7314,L1,no-change,nocue,63,exp2
3517,1,0.8845,L1,no-change,cue,63,exp2
2937,1,0.466,L1,no-change,cue,61,exp2
2932,1,0.4824,L1,change,cue,61,exp2
2550,1,0.7202,L1,change,nocue,59,exp2
2545,1,0.7185,L1,no-change,nocue,59,exp2
2543,1,0.6939,L1,change,nocue,59,exp2
2542,1,0.3343,L1,no-change,nocue,59,exp2
2520,1,0.4169,L1,no-change,nocue,59,exp2
2519,0,0.5366,L1,change,nocue,59,exp2
2573,1,0.8,L1,change,nocue,60,exp2
2518,1,0.6093,L1,change,nocue,59,exp2
2513,1,0.5864,L1,change,nocue,59,exp2
2512,1,0.4403,L1,change,nocue,59,exp2
2511,1,0.4177,L1,no-change,nocue,59,exp2
2508,0,1.3219,L1,no-change,nocue,59,exp2
2506,1,0.9836,L1,change,nocue,59,exp2
2504,0,0.3178,L1,change,nocue,59,exp2
2514,1,0.8181,L1,no-change,nocue,59,exp2
2503,1,0.4348,L1,no-change,nocue,59,exp2
2578,1,0.9529,L1,change,nocue,60,exp2
2588,1,0.836,L1,change,nocue,60,exp2
2634,1,0.8679,L1,change,cue,60,exp2
2626,1,2.6823,L1,no-change,cue,60,exp2
2622,0,0.573,L1,no-change,nocue,60,exp2
2621,1,0.6864,L1,change,nocue,60,exp2
2620,1,1.4026,L1,no-change,nocue,60,exp2
2615,1,1.1683,L1,change,nocue,60,exp2
2580,1,0.7366,L1,change,nocue,60,exp2
2613,1,1.3342,L1,no-change,nocue,60,exp2
2611,1,0.7413,L1,no-change,nocue,60,exp2
2602,1,1.3493,L1,no-change,nocue,60,exp2
2601,1,0.6207,L1,change,nocue,60,exp2
2600,1,0.5358,L1,change,nocue,60,exp2
2599,1,1.0152,L1,no-change,nocue,60,exp2
2592,1,1.2524,L1,no-change,nocue,60,exp2
2612,1,1.1584,L1,no-change,nocue,60,exp2
2499,1,0.3006,L1,no-change,nocue,59,exp2
2495,1,0.5742,L1,change,cue,59,exp2
2492,1,0.6761,L1,change,cue,59,exp2
2399,1,0.6906,L1,change,cue,59,exp2
2396,1,2.4503,L1,change,cue,59,exp2
2392,1,0.3608,L1,change,cue,59,exp2
2390,1,0.3445,L1,no-change,cue,59,exp2
2387,0,0.5731,L1,change,cue,59,exp2
2384,1,0.5438,L1,change,cue,59,exp2
2411,1,0.5271,L1,change,cue,59,exp2
2382,1,0.5973,L1,no-change,cue,59,exp2
2378,1,0.8579,L1,no-change,cue,59,exp2
2376,1,0.582,L1,no-change,cue,59,exp2
2375,1,0.5754,L1,change,cue,59,exp2
2367,1,0.514,L1,change,nocue,59,exp2
2366,1,0.6667,L1,no-change,nocue,59,exp2
2359,1,0.7995,L1,no-change,nocue,59,exp2
2380,1,0.7999,L1,no-change,cue,59,exp2
2412,1,0.5784,L1,no-change,cue,59,exp2
2413,1,0.3151,L1,no-change,cue,59,exp2
2415,1,0.5418,L1,change,cue,59,exp2
2490,1,1.0291,L1,change,cue,59,exp2
2489,1,0.5186,L1,change,cue,59,exp2
2488,1,0.3277,L1,no-change,cue,59,exp2
2487,1,0.5434,L1,no-change,cue,59,exp2
2481,1,0.4449,L1,change,cue,59,exp2
2480,1,0.3782,L1,no-change,cue,59,exp2
2472,1,0.7457,L1,no-change,cue,59,exp2
2470,1,0.8138,L1,change,cue,59,exp2
2452,1,0.5173,L1,no-change,cue,59,exp2
2451,1,0.4628,L1,change,cue,59,exp2
2450,1,0.8599,L1,change,cue,59,exp2
2440,1,0.358,L1,no-change,cue,59,exp2
2435,1,0.4936,L1,no-change,cue,59,exp2
2432,1,1.3591,L1,no-change,cue,59,exp2
2429,1,0.5504,L1,no-change,cue,59,exp2
2636,1,0.672,L1,change,cue,60,exp2
2642,1,0.8184,L1,no-change,cue,60,exp2
2643,1,0.5074,L1,no-change,cue,60,exp2
2644,1,0.4067,L1,change,cue,60,exp2
2850,1,0.7091,L1,no-change,nocue,61,exp2
2841,1,0.5694,L1,change,nocue,61,exp2
2838,1,0.6651,L1,no-change,nocue,61,exp2
2836,1,0.5684,L1,no-change,nocue,61,exp2
2831,1,0.9209,L1,change,nocue,61,exp2
2828,1,0.5898,L1,change,nocue,61,exp2
2852,1,0.4499,L1,change,nocue,61,exp2
2826,1,0.6564,L1,no-change,nocue,61,exp2
2818,1,0.883,L1,no-change,nocue,61,exp2
2815,1,0.4081,L1,change,nocue,60,exp2
2809,1,0.6533,L1,no-change,nocue,60,exp2
2805,1,0.8063,L1,change,nocue,60,exp2
2802,1,0.837,L1,no-change,nocue,60,exp2
2800,1,0.6904,L1,change,nocue,60,exp2
2825,1,0.9528,L1,change,nocue,61,exp2
2855,1,0.6665,L1,no-change,nocue,61,exp2
2857,1,0.4991,L1,change,nocue,61,exp2
2866,1,0.5527,L1,no-change,nocue,61,exp2
2930,1,0.5796,L1,change,cue,61,exp2
2929,1,0.4369,L1,change,cue,61,exp2
2926,1,0.5227,L1,no-change,cue,61,exp2
2918,1,0.498,L1,change,cue,61,exp2
2914,1,0.5516,L1,no-change,cue,61,exp2
2907,1,0.663,L1,no-change,cue,61,exp2
2905,1,0.5232,L1,change,cue,61,exp2
2898,1,0.8387,L1,change,cue,61,exp2
2894,1,0.5674,L1,change,cue,61,exp2
2889,1,1.3215,L1,change,cue,61,exp2
2887,1,0.5142,L1,no-change,cue,61,exp2
2882,1,0.6793,L1,no-change,cue,61,exp2
2875,1,0.5988,L1,no-change,nocue,61,exp2
2874,1,0.4541,L1,change,nocue,61,exp2
2873,1,0.4845,L1,change,nocue,61,exp2
2791,1,1.3524,L1,change,nocue,60,exp2
2935,1,0.5356,L1,no-change,cue,61,exp2
2785,1,0.6238,L1,change,nocue,60,exp2
2782,1,1.1543,L1,no-change,nocue,60,exp2
2713,1,0.886,L1,change,cue,60,exp2
2707,1,0.9602,L1,no-change,cue,60,exp2
2703,1,1.4589,L1,no-change,cue,60,exp2
2700,1,0.6263,L1,change,cue,60,exp2
2682,1,0.686,L1,change,cue,60,exp2
2680,1,1.0425,L1,no-change,cue,60,exp2
2714,1,0.5753,L1,change,cue,60,exp2
2676,1,0.5867,L1,no-change,cue,60,exp2
2671,1,0.936,L1,change,cue,60,exp2
2663,1,0.4096,L1,no-change,cue,60,exp2
2658,1,0.7026,L1,change,cue,60,exp2
2656,1,0.7357,L1,change,cue,60,exp2
2651,1,0.8703,L1,no-change,cue,60,exp2
2649,1,0.6252,L1,change,cue,60,exp2
2675,1,1.0695,L1,no-change,cue,60,exp2
2718,1,1.0431,L1,no-change,cue,60,exp2
2722,1,0.4359,L1,change,cue,60,exp2
2723,1,1.0739,L1,no-change,cue,60,exp2
2780,1,1.5023,L1,no-change,nocue,60,exp2
2775,1,0.8342,L1,no-change,nocue,60,exp2
2770,1,0.8307,L1,change,nocue,60,exp2
2769,1,2.6592,L1,no-change,nocue,60,exp2
2767,1,0.8651,L1,change,nocue,60,exp2
2764,1,3.5247,L1,no-change,nocue,60,exp2
2752,1,0.8473,L1,change,nocue,60,exp2
2751,1,0.8452,L1,no-change,cue,60,exp2
2744,1,0.4273,L1,no-change,cue,60,exp2
2740,1,0.5964,L1,change,cue,60,exp2
2739,1,0.5022,L1,change,cue,60,exp2
2738,1,0.7151,L1,no-change,cue,60,exp2
2736,1,0.3999,L1,change,cue,60,exp2
2735,1,0.4912,L1,change,cue,60,exp2
2733,1,0.6932,L1,no-change,cue,60,exp2
2784,1,0.4897,L1,no-change,nocue,60,exp2
3527,1,0.609,L1,change,nocue,63,exp2
3535,1,0.6013,L1,change,nocue,63,exp2
3536,1,0.5771,L1,no-change,nocue,63,exp2
4325,1,0.8598,L1,change,nocue,66,exp2
4324,1,0.5424,L1,change,nocue,66,exp2
4317,0,0.3505,L1,change,nocue,66,exp2
4316,1,0.3413,L1,no-change,nocue,66,exp2
4314,1,0.4572,L1,no-change,nocue,66,exp2
4311,1,0.5212,L1,change,nocue,66,exp2
4326,1,0.6172,L1,no-change,nocue,66,exp2
4306,1,0.3815,L1,no-change,nocue,66,exp2
4296,1,0.4316,L1,no-change,nocue,66,exp2
4291,1,0.4983,L1,change,nocue,66,exp2
4277,1,0.4243,L1,no-change,cue,66,exp2
4275,1,0.4586,L1,change,cue,66,exp2
4271,1,0.3822,L1,no-change,cue,66,exp2
4270,1,0.5804,L1,no-change,cue,66,exp2
4301,1,0.4114,L1,no-change,nocue,66,exp2
4269,0,0.58,L1,no-change,cue,66,exp2
4328,1,0.6307,L1,no-change,nocue,66,exp2
4333,1,0.485,L1,no-change,nocue,66,exp2
4401,1,0.4202,L1,change,nocue,67,exp2
4390,0,2.6035,L1,change,nocue,67,exp2
4386,1,0.3968,L1,change,nocue,67,exp2
4382,1,0.4389,L1,no-change,nocue,67,exp2
4381,1,0.407,L1,change,nocue,67,exp2
4377,1,0.8529,L1,no-change,nocue,67,exp2
4332,1,0.5522,L1,change,nocue,66,exp2
4372,1,0.9232,L1,no-change,nocue,67,exp2
4361,1,0.6333,L1,change,nocue,67,exp2
4360,1,0.6451,L1,no-change,nocue,67,exp2
4356,1,0.639,L1,no-change,nocue,67,exp2
4352,1,1.2917,L1,change,nocue,67,exp2
4350,1,0.5072,L1,change,nocue,66,exp2
4338,1,0.4239,L1,change,nocue,66,exp2
4371,1,0.4425,L1,no-change,nocue,67,exp2
4268,1,0.5793,L1,no-change,cue,66,exp2
4265,1,0.3931,L1,change,cue,66,exp2
4264,1,0.4129,L1,change,cue,66,exp2
4174,1,0.5257,L1,no-change,cue,66,exp2
4169,1,0.617,L1,no-change,cue,66,exp2
4166,1,0.6351,L1,no-change,cue,66,exp2
4165,1,0.4397,L1,no-change,cue,66,exp2
4162,1,0.5507,L1,change,cue,66,exp2
4156,1,0.5602,L1,change,nocue,66,exp2
4181,1,0.5362,L1,change,cue,66,exp2
4155,1,0.4693,L1,no-change,nocue,66,exp2
4150,1,0.5967,L1,change,nocue,66,exp2
4146,1,0.4783,L1,no-change,nocue,66,exp2
4140,1,0.8174,L1,no-change,nocue,66,exp2
4139,1,0.4857,L1,no-change,nocue,66,exp2
4138,1,0.6189,L1,change,nocue,66,exp2
4134,1,0.8511,L1,change,nocue,66,exp2
4154,1,0.5595,L1,no-change,nocue,66,exp2
4182,1,0.6576,L1,change,cue,66,exp2
4190,1,0.5627,L1,change,cue,66,exp2
4196,1,0.7591,L1,no-change,cue,66,exp2
4256,1,0.4868,L1,change,cue,66,exp2
4252,1,0.4977,L1,no-change,cue,66,exp2
4251,1,0.4282,L1,change,cue,66,exp2
4250,1,0.5625,L1,change,cue,66,exp2
4242,1,0.4585,L1,change,cue,66,exp2
4237,1,0.4421,L1,no-change,cue,66,exp2
4234,1,0.4507,L1,no-change,cue,66,exp2
4232,1,0.4986,L1,change,cue,66,exp2
4215,1,0.6623,L1,change,cue,66,exp2
4209,1,0.4122,L1,no-change,cue,66,exp2
4207,1,0.6838,L1,change,cue,66,exp2
4205,1,0.6614,L1,change,cue,66,exp2
4204,1,0.4926,L1,change,cue,66,exp2
4201,1,0.3941,L1,no-change,cue,66,exp2
4200,1,0.7115,L1,no-change,cue,66,exp2
4402,1,0.6682,L1,change,nocue,67,exp2
4403,1,1.0044,L1,change,nocue,67,exp2
4410,1,0.6501,L1,no-change,nocue,67,exp2
4415,1,1.2649,L1,no-change,nocue,67,exp2
4625,1,0.89,L1,no-change,nocue,68,exp2
4624,1,1.001,L1,change,nocue,68,exp2
4615,0,4.251,L1,change,nocue,68,exp2
4605,1,0.7676,L1,no-change,nocue,67,exp2
4604,1,0.5264,L1,change,nocue,67,exp2
4595,1,0.3881,L1,change,nocue,67,exp2
4628,1,1.415,L1,no-change,nocue,68,exp2
4592,1,0.4832,L1,change,nocue,67,exp2
4580,1,0.633,L1,change,nocue,67,exp2
4573,1,0.4217,L1,no-change,nocue,67,exp2
4570,1,0.7499,L1,no-change,nocue,67,exp2
4563,1,0.4999,L1,change,nocue,67,exp2
4560,1,0.5344,L1,change,nocue,67,exp2
4559,1,0.4343,L1,change,nocue,67,exp2
4584,1,0.5575,L1,change,nocue,67,exp2
4629,1,4.233,L1,change,nocue,68,exp2
4632,1,1.786,L1,change,nocue,68,exp2
4633,1,1.6,L1,no-change,nocue,68,exp2
4696,1,0.701,L1,no-change,cue,68,exp2
4691,1,1.803,L1,no-change,cue,68,exp2
4687,1,3.474,L1,change,cue,68,exp2
4683,1,1.107,L1,change,cue,68,exp2
4679,1,3.532,L1,no-change,cue,68,exp2
4677,1,0.899,L1,no-change,cue,68,exp2
4671,1,0.731,L1,no-change,nocue,68,exp2
4667,1,0.717,L1,no-change,nocue,68,exp2
4661,1,2.217,L1,change,nocue,68,exp2
4658,1,0.731,L1,no-change,nocue,68,exp2
4655,1,0.772,L1,change,nocue,68,exp2
4647,1,1.02,L1,change,nocue,68,exp2
4646,1,1.799,L1,no-change,nocue,68,exp2
4637,1,0.98,L1,change,nocue,68,exp2
4634,1,2.366,L1,no-change,nocue,68,exp2
4558,1,0.5679,L1,no-change,nocue,67,exp2
4131,1,0.46,L1,change,nocue,66,exp2
4557,1,0.7846,L1,no-change,nocue,67,exp2
4553,1,0.7333,L1,no-change,nocue,67,exp2
4467,1,0.8863,L1,no-change,cue,67,exp2
4463,1,0.7146,L1,change,cue,67,exp2
4462,1,0.7193,L1,no-change,cue,67,exp2
4461,1,0.5127,L1,no-change,cue,67,exp2
4458,1,1.2474,L1,change,cue,67,exp2
4448,1,0.6501,L1,no-change,cue,67,exp2
4468,1,0.6568,L1,change,cue,67,exp2
4443,1,0.6654,L1,no-change,cue,67,exp2
4438,1,0.5649,L1,no-change,cue,67,exp2
4431,1,0.671,L1,change,cue,67,exp2
4428,1,1.2182,L1,change,cue,67,exp2
4420,1,1.4181,L1,no-change,cue,67,exp2
4418,1,1.4783,L1,change,cue,67,exp2
4416,1,2.3878,L1,no-change,cue,67,exp2
4440,1,0.7043,L1,change,cue,67,exp2
4477,1,0.7718,L1,change,cue,67,exp2
4488,1,0.6196,L1,change,cue,67,exp2
4491,1,0.5881,L1,no-change,cue,67,exp2
4551,1,1.3518,L1,no-change,nocue,67,exp2
4540,1,0.7904,L1,no-change,cue,67,exp2
4539,1,0.7235,L1,no-change,cue,67,exp2
4537,1,0.4218,L1,change,cue,67,exp2
4534,1,0.6885,L1,change,cue,67,exp2
4533,1,0.9325,L1,no-change,cue,67,exp2
4532,1,0.518,L1,change,cue,67,exp2
4525,1,0.6873,L1,change,cue,67,exp2
4523,1,1.0854,L1,change,cue,67,exp2
4516,1,0.9517,L1,no-change,cue,67,exp2
4513,1,0.5069,L1,no-change,cue,67,exp2
4510,1,0.5581,L1,change,cue,67,exp2
4508,1,0.9034,L1,no-change,cue,67,exp2
4506,1,0.5671,L1,no-change,cue,67,exp2
4497,1,1.1819,L1,change,cue,67,exp2
4555,1,1.0045,L1,no-change,nocue,67,exp2
4122,1,0.5841,L1,change,nocue,66,exp2
4120,1,0.4879,L1,no-change,nocue,66,exp2
4103,1,0.9447,L1,no-change,nocue,66,exp2
3728,1,0.5172,L1,change,cue,64,exp2
3726,1,0.5309,L1,change,cue,64,exp2
3725,1,0.6507,L1,no-change,cue,64,exp2
3724,1,0.5136,L1,change,cue,64,exp2
3721,1,0.7021,L1,no-change,cue,64,exp2
3712,1,0.4882,L1,no-change,cue,64,exp2
3730,1,0.7175,L1,no-change,cue,64,exp2
3711,1,0.4636,L1,no-change,cue,64,exp2
3699,1,0.4134,L1,no-change,cue,64,exp2
3695,1,0.783,L1,no-change,cue,64,exp2
3693,1,0.7231,L1,change,cue,64,exp2
3692,1,0.7521,L1,change,cue,64,exp2
3691,1,0.536,L1,change,cue,64,exp2
3684,1,0.9143,L1,no-change,cue,64,exp2
3704,1,0.4335,L1,no-change,cue,64,exp2
3732,1,0.6644,L1,change,cue,64,exp2
3734,1,0.4641,L1,change,cue,64,exp2
3736,1,0.4668,L1,change,cue,64,exp2
3812,1,1.1133,L1,change,nocue,64,exp2
3807,1,0.6503,L1,change,nocue,64,exp2
3796,1,0.8217,L1,change,nocue,64,exp2
3795,1,0.3729,L1,no-change,nocue,64,exp2
3791,1,0.4,L1,no-change,nocue,64,exp2
3788,1,0.3559,L1,no-change,nocue,64,exp2
3780,1,0.6,L1,no-change,nocue,64,exp2
3778,1,0.4913,L1,change,nocue,64,exp2
3776,1,0.3827,L1,no-change,nocue,64,exp2
3774,0,0.4309,L1,change,cue,64,exp2
3754,1,0.3548,L1,no-change,cue,64,exp2
3752,1,0.667,L1,no-change,cue,64,exp2
3751,1,0.4302,L1,no-change,cue,64,exp2
3750,1,0.5644,L1,change,cue,64,exp2
3748,1,0.4142,L1,no-change,cue,64,exp2
3682,1,0.5305,L1,change,cue,64,exp2
3814,1,0.3374,L1,no-change,nocue,64,exp2
3665,1,0.8502,L1,change,cue,64,exp2
3657,1,0.6534,L1,change,cue,64,exp2
3590,1,0.6302,L1,change,nocue,64,exp2
3577,1,0.675,L1,no-change,nocue,63,exp2
3576,1,0.5375,L1,change,nocue,63,exp2
3575,0,0.7011,L1,no-change,nocue,63,exp2
3571,1,1.1059,L1,change,nocue,63,exp2
3570,1,0.7215,L1,no-change,nocue,63,exp2
3591,1,0.9232,L1,no-change,nocue,64,exp2
3563,1,0.8352,L1,no-change,nocue,63,exp2
3552,1,0.6522,L1,change,nocue,63,exp2
3550,1,0.4845,L1,change,nocue,63,exp2
3549,1,0.5855,L1,no-change,nocue,63,exp2
3543,1,1.0351,L1,no-change,nocue,63,exp2
3542,1,0.7095,L1,no-change,nocue,63,exp2
3539,1,0.5542,L1,change,nocue,63,exp2
3557,1,0.3529,L1,change,nocue,63,exp2
3592,0,0.4199,L1,change,nocue,64,exp2
3604,1,0.5998,L1,no-change,nocue,64,exp2
