,correct_rate,response_time,set_size,response_type,cue_type,subject,exp_type
6804,1,0.353,L1,no-change,cue,27,exp1
6794,1,0.463,L1,no-change,nocue,27,exp1
6791,1,0.418,L1,no-change,nocue,27,exp1
6790,1,0.423,L1,no-change,nocue,27,exp1
6784,1,0.447,L1,no-change,cue,27,exp1
6783,1,0.814,L1,change,nocue,27,exp1
6781,1,1.138,L1,change,nocue,27,exp1
6777,1,0.426,L1,no-change,nocue,27,exp1
6762,1,0.482,L1,no-change,cue,27,exp1
6761,1,0.535,L1,change,nocue,27,exp1
6754,1,0.469,L1,no-change,cue,27,exp1
6748,1,0.671,L1,no-change,nocue,27,exp1
6745,1,0.579,L1,change,nocue,27,exp1
6744,1,0.598,L1,change,cue,27,exp1
6807,1,0.858,L1,change,nocue,27,exp1
6811,1,0.856,L1,change,nocue,27,exp1
6817,1,0.47,L1,change,nocue,27,exp1
6827,1,0.871,L1,change,nocue,27,exp1
6891,1,0.877,L1,no-change,nocue,27,exp1
6888,1,1.243,L1,change,cue,27,exp1
6887,1,1.538,L1,change,nocue,27,exp1
6883,1,0.539,L1,no-change,nocue,27,exp1
6878,1,0.718,L1,change,nocue,27,exp1
6875,1,0.471,L1,change,nocue,27,exp1
6872,1,0.581,L1,change,cue,27,exp1
6733,1,0.668,L1,no-change,cue,27,exp1
6868,1,1.484,L1,change,cue,27,exp1
6854,1,0.415,L1,no-change,cue,27,exp1
6845,1,0.691,L1,change,cue,27,exp1
6843,1,0.421,L1,no-change,cue,27,exp1
6842,1,0.564,L1,no-change,nocue,27,exp1
6839,1,0.759,L1,change,cue,27,exp1
6831,1,0.851,L1,no-change,cue,27,exp1
6830,1,0.831,L1,change,cue,27,exp1
6863,1,0.374,L1,no-change,cue,27,exp1
6732,1,1.466,L1,no-change,cue,27,exp1
6731,1,1.301,L1,change,cue,27,exp1
6730,1,1.812,L1,change,cue,27,exp1
6640,1,0.6204,L1,no-change,nocue,26,exp1
6638,1,0.7759,L1,change,nocue,26,exp1
6635,1,0.585,L1,no-change,nocue,26,exp1
6633,1,0.5525,L1,no-change,nocue,26,exp1
6632,1,0.516,L1,no-change,cue,26,exp1
6631,1,0.5164,L1,change,cue,26,exp1
6626,1,0.4323,L1,no-change,cue,26,exp1
6652,1,0.3825,L1,change,cue,26,exp1
6625,1,0.5709,L1,no-change,cue,26,exp1
6612,0,0.5248,L1,change,nocue,26,exp1
6601,1,0.4005,L1,no-change,cue,26,exp1
6600,1,0.4531,L1,no-change,nocue,26,exp1
6597,1,0.554,L1,change,cue,26,exp1
6596,1,0.4989,L1,change,nocue,26,exp1
6594,1,0.4215,L1,change,cue,26,exp1
6582,1,0.4675,L1,no-change,cue,26,exp1
6614,1,0.3677,L1,change,nocue,26,exp1
6898,1,0.692,L1,no-change,nocue,27,exp1
6656,1,0.686,L1,no-change,nocue,27,exp1
6659,1,0.616,L1,no-change,nocue,27,exp1
6725,1,0.534,L1,change,cue,27,exp1
6723,1,0.436,L1,no-change,nocue,27,exp1
6721,1,0.464,L1,no-change,nocue,27,exp1
6718,1,0.6,L1,change,nocue,27,exp1
6716,1,0.478,L1,no-change,cue,27,exp1
6708,1,1.749,L1,no-change,nocue,27,exp1
6705,1,0.493,L1,no-change,cue,27,exp1
6658,1,2.711,L1,change,cue,27,exp1
6703,1,0.621,L1,change,cue,27,exp1
6701,1,0.532,L1,change,nocue,27,exp1
6697,1,0.797,L1,change,nocue,27,exp1
6686,1,0.64,L1,change,cue,27,exp1
6683,1,2.116,L1,no-change,cue,27,exp1
6681,1,0.644,L1,change,cue,27,exp1
6673,1,0.588,L1,no-change,cue,27,exp1
6666,1,0.866,L1,change,nocue,27,exp1
6702,1,1.03,L1,no-change,nocue,27,exp1
7525,1,0.7377,L1,change,nocue,30,exp1
5015,1,0.6511,L1,no-change,nocue,20,exp1
5012,1,0.801,L1,no-change,cue,20,exp1
3348,1,0.6349,L1,no-change,cue,14,exp1
3345,1,0.8491,L1,no-change,nocue,14,exp1
3344,1,4.479,L1,change,nocue,14,exp1
3343,1,1.7941,L1,change,cue,14,exp1
3339,1,0.5985,L1,no-change,nocue,14,exp1
3337,1,0.7664,L1,change,nocue,14,exp1
3334,1,0.3962,L1,change,nocue,14,exp1
3329,1,0.8387,L1,no-change,nocue,14,exp1
3328,1,0.5598,L1,no-change,nocue,14,exp1
3325,1,0.7174,L1,change,cue,13,exp1
3323,1,0.5341,L1,no-change,nocue,13,exp1
3319,1,0.6663,L1,change,nocue,13,exp1
3309,1,0.8342,L1,change,nocue,13,exp1
3306,1,0.6572,L1,change,nocue,13,exp1
3303,1,0.4558,L1,no-change,nocue,13,exp1
3350,1,1.105,L1,change,cue,14,exp1
3360,1,0.518,L1,change,cue,14,exp1
3376,1,0.8679,L1,no-change,cue,14,exp1
3379,1,1.0565,L1,change,cue,14,exp1
3449,1,0.5698,L1,change,nocue,14,exp1
3445,1,0.4851,L1,change,nocue,14,exp1
3437,1,0.5178,L1,no-change,cue,14,exp1
3434,1,0.4001,L1,no-change,nocue,14,exp1
3432,1,0.4561,L1,no-change,cue,14,exp1
3427,1,0.4848,L1,change,nocue,14,exp1
3420,1,0.3881,L1,no-change,cue,14,exp1
3293,1,0.5009,L1,no-change,nocue,13,exp1
3412,1,0.5561,L1,change,cue,14,exp1
3407,1,0.5013,L1,change,nocue,14,exp1
3400,1,0.4584,L1,no-change,nocue,14,exp1
3399,1,0.5018,L1,no-change,nocue,14,exp1
3397,1,0.5261,L1,change,cue,14,exp1
3389,1,0.3775,L1,no-change,cue,14,exp1
3385,1,0.5512,L1,change,nocue,14,exp1
3384,1,0.5185,L1,no-change,cue,14,exp1
3410,1,0.8665,L1,change,cue,14,exp1
3451,1,0.4514,L1,change,cue,14,exp1
3287,0,0.6675,L1,no-change,cue,13,exp1
3285,1,0.7732,L1,change,cue,13,exp1
3209,1,0.7324,L1,no-change,cue,13,exp1
3207,1,0.7347,L1,no-change,nocue,13,exp1
3193,1,0.5343,L1,no-change,nocue,13,exp1
3191,1,0.6866,L1,no-change,nocue,13,exp1
3190,1,0.7671,L1,change,nocue,13,exp1
3188,1,0.6844,L1,change,nocue,13,exp1
3183,1,0.7005,L1,no-change,nocue,13,exp1
3182,1,0.6841,L1,no-change,cue,13,exp1
3180,1,0.5386,L1,change,nocue,13,exp1
3177,1,0.8739,L1,no-change,cue,13,exp1
3174,1,0.6748,L1,no-change,cue,13,exp1
3162,1,0.7056,L1,change,cue,13,exp1
3157,1,0.8218,L1,no-change,cue,13,exp1
3154,1,0.9249,L1,change,cue,13,exp1
3152,1,0.6508,L1,no-change,nocue,13,exp1
3213,1,0.5335,L1,change,nocue,13,exp1
3223,1,0.4854,L1,no-change,cue,13,exp1
3231,1,0.6039,L1,no-change,cue,13,exp1
3234,1,0.5844,L1,no-change,nocue,13,exp1
3283,1,0.734,L1,no-change,cue,13,exp1
3280,1,0.7879,L1,no-change,nocue,13,exp1
3271,1,0.4673,L1,change,cue,13,exp1
3269,1,0.3581,L1,change,nocue,13,exp1
3266,1,0.4361,L1,no-change,cue,13,exp1
3265,1,0.4341,L1,no-change,cue,13,exp1
3252,1,0.6633,L1,change,cue,13,exp1
3286,1,0.5508,L1,change,cue,13,exp1
3251,1,0.5687,L1,change,cue,13,exp1
3249,1,0.6693,L1,change,nocue,13,exp1
3246,1,0.5692,L1,no-change,nocue,13,exp1
3244,1,0.7803,L1,change,nocue,13,exp1
3240,1,0.6172,L1,change,cue,13,exp1
3238,1,0.4687,L1,change,cue,13,exp1
3237,1,0.6309,L1,no-change,cue,13,exp1
3236,1,0.7121,L1,no-change,nocue,13,exp1
3250,1,0.635,L1,change,nocue,13,exp1
3150,1,1.0238,L1,change,cue,13,exp1
3452,1,0.4515,L1,no-change,cue,14,exp1
3463,1,0.7237,L1,change,cue,14,exp1
3687,1,0.4616,L1,change,nocue,15,exp1
3686,1,0.476,L1,no-change,cue,15,exp1
3685,1,0.6608,L1,change,cue,15,exp1
3680,1,0.6999,L1,no-change,nocue,15,exp1
3679,1,0.5222,L1,change,cue,15,exp1
3669,1,0.5508,L1,no-change,cue,15,exp1
3657,1,0.5635,L1,change,cue,15,exp1
3645,1,0.5894,L1,no-change,cue,15,exp1
3643,1,0.5823,L1,no-change,cue,15,exp1
3639,1,0.5972,L1,change,cue,15,exp1
3634,1,0.4657,L1,no-change,nocue,15,exp1
3633,1,0.644,L1,change,cue,15,exp1
3624,1,0.3943,L1,no-change,nocue,15,exp1
3622,1,0.6272,L1,change,nocue,15,exp1
3621,1,0.7192,L1,no-change,cue,15,exp1
3689,1,0.6209,L1,change,cue,15,exp1
3690,1,0.9661,L1,change,nocue,15,exp1
3693,1,0.9691,L1,no-change,cue,15,exp1
3695,1,0.5995,L1,change,nocue,15,exp1
3765,1,0.5741,L1,no-change,cue,15,exp1
3763,1,0.4672,L1,no-change,cue,15,exp1
3761,1,0.4169,L1,change,cue,15,exp1
3757,1,0.9334,L1,no-change,nocue,15,exp1
3742,1,0.518,L1,change,cue,15,exp1
3741,1,0.6056,L1,change,nocue,15,exp1
3734,1,0.7438,L1,no-change,cue,15,exp1
3616,1,0.939,L1,change,nocue,15,exp1
3732,1,0.6294,L1,change,nocue,15,exp1
3721,1,0.4863,L1,change,nocue,15,exp1
3715,1,0.6112,L1,no-change,cue,15,exp1
3709,1,0.4765,L1,no-change,cue,15,exp1
3708,1,1.2345,L1,no-change,nocue,15,exp1
3705,1,0.4015,L1,no-change,nocue,15,exp1
3702,1,0.3504,L1,no-change,nocue,15,exp1
3696,1,1.1493,L1,change,nocue,15,exp1
3728,1,0.3682,L1,no-change,nocue,15,exp1
3454,1,0.4689,L1,no-change,nocue,14,exp1
3613,1,0.7237,L1,change,cue,15,exp1
3604,1,0.4831,L1,no-change,nocue,15,exp1
3515,1,0.3845,L1,no-change,cue,14,exp1
3512,1,0.4391,L1,change,nocue,14,exp1
3511,1,0.5686,L1,no-change,nocue,14,exp1
3506,1,0.4579,L1,change,nocue,14,exp1
3498,1,0.3602,L1,no-change,cue,14,exp1
3496,1,0.3759,L1,no-change,nocue,14,exp1
3493,1,0.4936,L1,no-change,nocue,14,exp1
3492,1,0.4849,L1,change,nocue,14,exp1
3491,1,0.3513,L1,no-change,cue,14,exp1
3488,1,0.4386,L1,change,nocue,14,exp1
3483,1,0.5397,L1,change,cue,14,exp1
3479,1,0.5031,L1,change,cue,14,exp1
3467,1,0.4499,L1,change,cue,14,exp1
3466,1,0.3345,L1,no-change,nocue,14,exp1
3464,1,0.3675,L1,no-change,cue,14,exp1
3520,1,0.5272,L1,change,nocue,14,exp1
3521,1,1.923,L1,change,nocue,14,exp1
3535,1,0.3335,L1,no-change,nocue,14,exp1
3538,1,0.4167,L1,change,cue,14,exp1
3603,1,0.6013,L1,no-change,nocue,15,exp1
3602,1,0.6261,L1,change,nocue,15,exp1
3589,1,0.5133,L1,change,cue,15,exp1
3586,1,0.4652,L1,change,nocue,15,exp1
3583,1,0.3683,L1,no-change,cue,14,exp1
3581,1,0.6557,L1,change,cue,14,exp1
3577,1,0.5342,L1,no-change,cue,14,exp1
3610,1,0.4007,L1,no-change,cue,15,exp1
3566,1,0.4354,L1,change,cue,14,exp1
3561,1,0.457,L1,no-change,nocue,14,exp1
3559,1,0.4016,L1,no-change,nocue,14,exp1
3556,1,0.3557,L1,no-change,cue,14,exp1
3550,1,0.3753,L1,no-change,cue,14,exp1
3546,1,0.4557,L1,change,cue,14,exp1
3543,1,0.4689,L1,change,nocue,14,exp1
3539,1,0.3847,L1,no-change,nocue,14,exp1
3565,1,0.4513,L1,change,nocue,14,exp1
3140,1,0.5495,L1,change,nocue,13,exp1
3136,1,0.5678,L1,change,cue,13,exp1
3134,1,0.7509,L1,no-change,nocue,13,exp1
2740,1,0.5805,L1,no-change,nocue,11,exp1
2735,1,0.6998,L1,no-change,cue,11,exp1
2729,1,0.5462,L1,change,cue,11,exp1
2727,1,0.7674,L1,no-change,cue,11,exp1
2724,1,2.0703,L1,no-change,nocue,11,exp1
2719,1,0.805,L1,change,cue,11,exp1
2717,1,0.5824,L1,change,nocue,11,exp1
2706,1,0.5475,L1,change,nocue,11,exp1
2705,1,0.5174,L1,change,nocue,11,exp1
2694,1,0.5638,L1,change,nocue,11,exp1
2691,1,0.6484,L1,change,cue,11,exp1
2690,1,0.6194,L1,no-change,cue,11,exp1
2685,1,0.5662,L1,change,cue,11,exp1
2672,1,0.6029,L1,change,nocue,11,exp1
2671,1,0.5467,L1,change,nocue,11,exp1
2741,1,0.5849,L1,no-change,cue,11,exp1
2744,1,0.5171,L1,change,cue,11,exp1
2749,1,0.4841,L1,no-change,nocue,11,exp1
2750,1,1.0141,L1,no-change,nocue,11,exp1
2812,1,0.5162,L1,no-change,nocue,11,exp1
2809,1,0.5046,L1,no-change,nocue,11,exp1
2804,1,0.5378,L1,change,cue,11,exp1
2800,1,1.0337,L1,no-change,nocue,11,exp1
2799,1,0.7118,L1,no-change,cue,11,exp1
2798,1,0.6234,L1,change,nocue,11,exp1
2797,1,0.5167,L1,no-change,cue,11,exp1
2661,1,0.7525,L1,no-change,cue,11,exp1
2795,1,1.3015,L1,no-change,cue,11,exp1
2774,1,0.5133,L1,change,nocue,11,exp1
2772,1,0.4805,L1,change,cue,11,exp1
2769,1,0.5201,L1,change,nocue,11,exp1
2763,1,0.5741,L1,change,nocue,11,exp1
2762,1,0.5174,L1,no-change,nocue,11,exp1
2757,1,0.4301,L1,no-change,cue,11,exp1
2752,1,0.5137,L1,change,cue,11,exp1
2776,1,0.4872,L1,change,cue,11,exp1
2817,1,0.703,L1,change,nocue,12,exp1
2659,1,0.6145,L1,no-change,cue,11,exp1
2653,1,0.588,L1,change,cue,11,exp1
2588,1,0.7309,L1,no-change,cue,11,exp1
2585,1,0.8133,L1,change,cue,11,exp1
2577,1,0.8304,L1,change,nocue,11,exp1
2566,1,0.7331,L1,change,cue,11,exp1
2563,1,1.0058,L1,no-change,cue,11,exp1
2550,1,0.4503,L1,change,nocue,10,exp1
2549,1,0.6057,L1,change,cue,10,exp1
2545,1,0.4066,L1,no-change,nocue,10,exp1
2537,1,0.3646,L1,change,cue,10,exp1
2532,1,0.339,L1,no-change,cue,10,exp1
2531,1,0.3776,L1,no-change,nocue,10,exp1
2528,1,0.3225,L1,no-change,nocue,10,exp1
2523,1,0.4163,L1,change,cue,10,exp1
2522,1,0.6085,L1,change,cue,10,exp1
2521,1,0.3845,L1,change,nocue,10,exp1
2590,1,0.6307,L1,change,nocue,11,exp1
2593,1,0.8134,L1,change,cue,11,exp1
2597,1,0.6165,L1,change,cue,11,exp1
2602,1,0.7162,L1,no-change,nocue,11,exp1
2650,1,0.5652,L1,change,cue,11,exp1
2645,1,0.6344,L1,change,cue,11,exp1
2642,1,0.8041,L1,change,nocue,11,exp1
2640,1,0.6189,L1,no-change,nocue,11,exp1
2636,1,2.181,L1,no-change,nocue,11,exp1
2630,1,0.6625,L1,change,nocue,11,exp1
2627,1,0.6895,L1,no-change,nocue,11,exp1
2658,1,0.6173,L1,no-change,cue,11,exp1
2625,1,0.6192,L1,no-change,cue,11,exp1
2621,1,0.9803,L1,no-change,nocue,11,exp1
2619,1,0.7011,L1,no-change,cue,11,exp1
2618,1,0.7141,L1,no-change,cue,11,exp1
2616,1,0.8513,L1,no-change,nocue,11,exp1
2615,1,0.6706,L1,change,nocue,11,exp1
2611,1,0.567,L1,change,nocue,11,exp1
2604,1,0.6352,L1,no-change,nocue,11,exp1
2624,1,0.8989,L1,no-change,nocue,11,exp1
2826,1,0.672,L1,no-change,cue,12,exp1
2832,1,0.758,L1,no-change,cue,12,exp1
2834,1,0.647,L1,no-change,cue,12,exp1
3045,1,1.011,L1,change,nocue,12,exp1
3039,1,0.453,L1,no-change,cue,12,exp1
3037,1,0.538,L1,change,cue,12,exp1
3031,1,0.794,L1,change,nocue,12,exp1
3027,1,0.501,L1,no-change,nocue,12,exp1
3026,1,0.986,L1,no-change,nocue,12,exp1
3025,1,0.506,L1,change,cue,12,exp1
3021,1,0.494,L1,no-change,cue,12,exp1
3014,1,0.854,L1,no-change,cue,12,exp1
3012,0,0.538,L1,change,cue,12,exp1
3009,1,0.573,L1,change,cue,12,exp1
3007,1,0.514,L1,no-change,cue,12,exp1
3005,1,0.524,L1,no-change,cue,12,exp1
3003,1,0.497,L1,change,cue,12,exp1
2993,1,0.549,L1,change,cue,12,exp1
3047,1,0.638,L1,no-change,nocue,12,exp1
3060,0,0.528,L1,change,nocue,12,exp1
3062,1,0.488,L1,change,nocue,12,exp1
3063,1,0.435,L1,no-change,cue,12,exp1
3133,1,0.7331,L1,change,cue,13,exp1
3130,1,0.6856,L1,no-change,nocue,13,exp1
3121,1,0.6739,L1,no-change,cue,13,exp1
3119,1,1.9137,L1,no-change,cue,13,exp1
3118,1,2.2157,L1,no-change,cue,13,exp1
3116,1,0.4627,L1,change,cue,13,exp1
3112,1,0.4969,L1,change,cue,13,exp1
2990,1,0.522,L1,change,nocue,12,exp1
3111,1,0.5068,L1,change,nocue,13,exp1
3100,1,0.6214,L1,no-change,nocue,13,exp1
3094,1,0.6619,L1,change,cue,13,exp1
3086,1,0.618,L1,change,nocue,13,exp1
3085,1,0.8616,L1,no-change,cue,13,exp1
3083,0,0.5011,L1,change,nocue,13,exp1
3072,1,0.4414,L1,change,nocue,13,exp1
3071,1,0.481,L1,no-change,nocue,12,exp1
3104,1,0.6648,L1,no-change,nocue,13,exp1
2979,1,0.49,L1,no-change,nocue,12,exp1
2978,1,0.498,L1,no-change,nocue,12,exp1
2975,1,0.515,L1,no-change,nocue,12,exp1
2889,1,0.8,L1,change,cue,12,exp1
2886,1,0.49,L1,no-change,cue,12,exp1
2883,1,0.398,L1,no-change,nocue,12,exp1
2881,1,0.548,L1,no-change,cue,12,exp1
2877,1,0.732,L1,change,cue,12,exp1
2876,0,0.487,L1,change,nocue,12,exp1
2873,1,0.496,L1,change,cue,12,exp1
2896,1,0.569,L1,no-change,cue,12,exp1
2871,1,0.611,L1,no-change,nocue,12,exp1
2868,1,1.311,L1,change,cue,12,exp1
2867,1,0.662,L1,change,nocue,12,exp1
2857,1,0.693,L1,no-change,nocue,12,exp1
2856,1,0.649,L1,change,nocue,12,exp1
2849,1,0.886,L1,no-change,nocue,12,exp1
2844,1,1.582,L1,change,cue,12,exp1
2840,1,0.607,L1,no-change,nocue,12,exp1
2869,1,0.566,L1,no-change,cue,12,exp1
3767,1,0.5433,L1,change,cue,15,exp1
2898,1,0.533,L1,change,cue,12,exp1
2916,0,1.028,L1,change,cue,12,exp1
2973,1,0.478,L1,no-change,cue,12,exp1
2971,1,0.555,L1,no-change,cue,12,exp1
2960,1,0.763,L1,change,nocue,12,exp1
2959,1,0.462,L1,change,nocue,12,exp1
2956,0,0.661,L1,change,cue,12,exp1
2953,1,0.505,L1,no-change,nocue,12,exp1
2949,1,0.499,L1,change,cue,12,exp1
2908,1,0.942,L1,no-change,nocue,12,exp1
2945,0,0.576,L1,change,nocue,12,exp1
2937,1,0.642,L1,change,cue,12,exp1
2936,1,0.636,L1,no-change,cue,12,exp1
2928,1,1.463,L1,change,nocue,12,exp1
2926,1,0.8,L1,change,nocue,12,exp1
2922,0,0.529,L1,change,nocue,12,exp1
2918,1,0.485,L1,no-change,nocue,12,exp1
2917,1,0.625,L1,change,nocue,12,exp1
2942,1,0.441,L1,no-change,nocue,12,exp1
3771,1,0.5167,L1,change,nocue,15,exp1
3772,1,0.6139,L1,change,cue,15,exp1
3773,1,0.7863,L1,no-change,nocue,15,exp1
4622,1,2.5565,L1,change,cue,19,exp1
4608,1,1.3056,L1,no-change,nocue,19,exp1
4606,1,0.5249,L1,no-change,nocue,18,exp1
4604,1,0.5746,L1,change,cue,18,exp1
4599,1,0.8965,L1,change,nocue,18,exp1
4595,1,0.8649,L1,no-change,nocue,18,exp1
4594,0,1.1004,L1,change,cue,18,exp1
4584,0,1.0462,L1,change,nocue,18,exp1
4574,1,0.6807,L1,change,cue,18,exp1
4572,1,0.6228,L1,no-change,nocue,18,exp1
4566,1,0.789,L1,no-change,cue,18,exp1
4565,1,0.6828,L1,no-change,cue,18,exp1
4560,1,1.2076,L1,no-change,nocue,18,exp1
4559,1,0.7269,L1,change,nocue,18,exp1
4558,1,0.449,L1,no-change,cue,18,exp1
4624,1,1.7643,L1,change,nocue,19,exp1
4627,1,1.0446,L1,no-change,cue,19,exp1
4629,1,3.4458,L1,change,nocue,19,exp1
4637,1,1.5974,L1,change,cue,19,exp1
4692,1,1.2097,L1,no-change,nocue,19,exp1
4686,1,0.577,L1,no-change,cue,19,exp1
4680,1,2.1473,L1,no-change,cue,19,exp1
4679,0,1.5954,L1,change,cue,19,exp1
4676,1,6.1235,L1,change,cue,19,exp1
4674,1,5.3945,L1,change,cue,19,exp1
4670,1,1.3963,L1,no-change,nocue,19,exp1
4553,1,0.5672,L1,no-change,cue,18,exp1
4669,1,0.8404,L1,no-change,nocue,19,exp1
4661,1,0.9587,L1,no-change,nocue,19,exp1
4659,1,1.9586,L1,no-change,cue,19,exp1
4648,1,1.8187,L1,change,nocue,19,exp1
4647,1,2.4184,L1,change,nocue,19,exp1
4642,1,1.417,L1,change,cue,19,exp1
4640,1,0.6064,L1,no-change,cue,19,exp1
4638,1,2.6469,L1,change,cue,19,exp1
4667,1,1.09,L1,no-change,cue,19,exp1
4693,1,0.8139,L1,change,nocue,19,exp1
4551,1,0.9301,L1,change,nocue,18,exp1
4540,1,1.5199,L1,change,nocue,18,exp1
4459,1,0.7988,L1,no-change,nocue,18,exp1
4453,1,0.5717,L1,no-change,cue,18,exp1
4452,1,0.7421,L1,change,cue,18,exp1
4446,1,0.966,L1,change,cue,18,exp1
4445,1,0.9393,L1,change,nocue,18,exp1
4439,1,0.5884,L1,no-change,cue,18,exp1
4437,1,0.4312,L1,no-change,nocue,18,exp1
4431,1,0.7895,L1,no-change,nocue,18,exp1
4423,0,2.8122,L1,change,cue,18,exp1
4418,1,1.0312,L1,no-change,nocue,18,exp1
4417,1,1.3891,L1,change,cue,18,exp1
4414,1,1.1586,L1,change,nocue,18,exp1
4413,1,0.8427,L1,no-change,nocue,18,exp1
4406,1,0.5124,L1,no-change,nocue,18,exp1
4394,0,2.0182,L1,change,nocue,18,exp1
4461,1,0.9547,L1,change,nocue,18,exp1
4462,0,2.2533,L1,change,nocue,18,exp1
4464,1,0.4844,L1,no-change,cue,18,exp1
4468,1,0.6472,L1,change,nocue,18,exp1
4538,0,1.4738,L1,change,nocue,18,exp1
4529,1,0.9926,L1,no-change,cue,18,exp1
4528,1,0.7251,L1,change,cue,18,exp1
4521,1,0.6496,L1,no-change,cue,18,exp1
4517,1,4.4139,L1,no-change,nocue,18,exp1
4515,1,1.4486,L1,change,nocue,18,exp1
4511,1,0.7618,L1,no-change,cue,18,exp1
4547,1,0.7974,L1,change,cue,18,exp1
4503,0,5.2466,L1,change,cue,18,exp1
4491,1,1.0206,L1,change,cue,18,exp1
4490,1,0.6633,L1,no-change,cue,18,exp1
4489,1,1.4168,L1,change,nocue,18,exp1
4486,1,0.56,L1,no-change,nocue,18,exp1
4482,1,0.9778,L1,no-change,nocue,18,exp1
4480,1,4.8877,L1,change,cue,18,exp1
4469,1,0.8266,L1,no-change,cue,18,exp1
4493,1,0.5809,L1,no-change,nocue,18,exp1
4707,1,0.9163,L1,no-change,nocue,19,exp1
4713,1,0.5493,L1,no-change,nocue,19,exp1
4714,1,0.6869,L1,no-change,cue,19,exp1
4932,1,0.8394,L1,no-change,cue,20,exp1
4924,1,0.6556,L1,change,nocue,20,exp1
4923,1,0.7166,L1,change,cue,20,exp1
4921,0,0.7498,L1,change,cue,20,exp1
4916,1,1.0395,L1,no-change,cue,20,exp1
4906,1,1.5147,L1,change,nocue,20,exp1
4904,1,1.6495,L1,no-change,cue,20,exp1
4901,1,0.8646,L1,change,nocue,20,exp1
4899,1,2.9041,L1,no-change,cue,20,exp1
4893,1,0.9638,L1,change,cue,20,exp1
4890,1,1.5837,L1,no-change,nocue,20,exp1
4882,1,1.0716,L1,no-change,nocue,20,exp1
4879,1,1.1305,L1,no-change,nocue,20,exp1
4873,1,1.031,L1,change,cue,20,exp1
4871,1,2.0676,L1,no-change,nocue,20,exp1
4933,1,0.5822,L1,no-change,cue,20,exp1
4935,1,0.6043,L1,no-change,nocue,20,exp1
4942,1,0.4644,L1,change,nocue,20,exp1
4943,1,0.5541,L1,change,nocue,20,exp1
5010,1,0.5916,L1,change,nocue,20,exp1
5003,1,1.335,L1,no-change,cue,20,exp1
5002,1,1.6512,L1,change,cue,20,exp1
5000,1,1.2021,L1,change,nocue,20,exp1
4993,1,0.7177,L1,no-change,nocue,20,exp1
4989,1,0.7501,L1,no-change,cue,20,exp1
4988,1,0.7013,L1,no-change,nocue,20,exp1
4867,1,1.1141,L1,change,nocue,20,exp1
4979,1,0.6369,L1,change,cue,20,exp1
4970,1,0.5645,L1,change,cue,20,exp1
4965,1,0.7006,L1,no-change,nocue,20,exp1
4963,1,0.8139,L1,change,cue,20,exp1
4959,0,0.7511,L1,change,cue,20,exp1
4958,1,0.5985,L1,no-change,nocue,20,exp1
4952,1,1.0844,L1,change,nocue,20,exp1
4950,1,1.2985,L1,change,nocue,20,exp1
4971,1,0.536,L1,no-change,cue,20,exp1
4864,1,0.7497,L1,no-change,cue,20,exp1
4863,1,0.7647,L1,no-change,nocue,19,exp1
4862,1,0.7083,L1,change,nocue,19,exp1
4776,1,0.9828,L1,no-change,cue,19,exp1
4768,1,1.3821,L1,change,nocue,19,exp1
4766,1,1.898,L1,change,cue,19,exp1
4758,1,0.7146,L1,no-change,nocue,19,exp1
4757,1,0.9362,L1,change,cue,19,exp1
4756,1,0.5079,L1,no-change,cue,19,exp1
4755,1,0.9526,L1,no-change,nocue,19,exp1
4778,1,1.1097,L1,change,nocue,19,exp1
4747,1,0.8398,L1,no-change,cue,19,exp1
4737,1,1.3342,L1,change,cue,19,exp1
4734,1,0.8771,L1,change,nocue,19,exp1
4723,1,0.98,L1,change,cue,19,exp1
4718,1,0.8895,L1,change,nocue,19,exp1
4717,1,0.6806,L1,no-change,nocue,19,exp1
4716,1,0.8824,L1,no-change,cue,19,exp1
4715,1,0.667,L1,change,nocue,19,exp1
4743,1,1.1282,L1,no-change,cue,19,exp1
4393,1,0.6321,L1,change,cue,18,exp1
4780,1,1.4936,L1,change,nocue,19,exp1
4793,1,1.0893,L1,change,nocue,19,exp1
4859,1,0.8443,L1,no-change,nocue,19,exp1
4857,1,0.7505,L1,no-change,cue,19,exp1
4856,1,0.9028,L1,change,nocue,19,exp1
4851,1,0.729,L1,no-change,cue,19,exp1
4849,1,1.0,L1,change,cue,19,exp1
4848,1,1.1299,L1,change,cue,19,exp1
4846,1,0.6246,L1,change,nocue,19,exp1
4792,1,1.0409,L1,no-change,nocue,19,exp1
4843,1,2.273,L1,change,cue,19,exp1
4830,1,0.7157,L1,no-change,cue,19,exp1
4823,1,0.8264,L1,no-change,cue,19,exp1
4816,1,0.7144,L1,no-change,nocue,19,exp1
4808,1,0.8487,L1,no-change,nocue,19,exp1
4802,1,0.5782,L1,change,cue,19,exp1
4797,1,1.0344,L1,no-change,nocue,19,exp1
4795,1,1.2086,L1,change,cue,19,exp1
4839,1,0.9338,L1,change,nocue,19,exp1
5013,1,0.7683,L1,change,nocue,20,exp1
4391,1,50.254,L1,no-change,nocue,18,exp1
4386,1,4.2551,L1,change,cue,18,exp1
3985,1,0.3504,L1,change,cue,16,exp1
3979,1,0.3554,L1,change,nocue,16,exp1
3973,1,0.3662,L1,change,cue,16,exp1
3972,1,0.3834,L1,change,cue,16,exp1
3971,1,0.381,L1,change,nocue,16,exp1
3965,1,0.4535,L1,change,nocue,16,exp1
